docs,corpus_size,vocabulary_size
3097,1602275,104443
3098,1602908,104502
3099,1603565,104542
3100,1605818,104584
3101,1606157,104596
3102,1607116,104624
3103,1608016,104641
3104,1608193,104641
3105,1608618,104653
3106,1609097,104717
3107,1609409,104733
3108,1609790,104842
3109,1610042,104845
3110,1610318,104886
3111,1610646,104915
3112,1610920,104919
3113,1611228,104944
3114,1611558,104947
3115,1611738,104952
3116,1612069,104954
3117,1612334,104961
3118,1612491,104963
3119,1612779,104970
3120,1613013,104980
3121,1613308,104991
3122,1613524,104994
3123,1613938,105008
3124,1614132,105011
3125,1614397,105016
3126,1614899,105047
3127,1615092,105050
3128,1615205,105054
3129,1615558,105102
3130,1615794,105109
3131,1616014,105125
3132,1616641,105196
3133,1616944,105226
3134,1617327,105259
3135,1617514,105263
3136,1617712,105268
3137,1618110,105290
3138,1618949,105312
3139,1619119,105320
3140,1619240,105320
3141,1620651,105361
3142,1620965,105366
3143,1621532,105382
3144,1622010,105397
3145,1622150,105400
3146,1622301,105405
3147,1623118,105424
3148,1625058,105510
3149,1625418,105514
3150,1626123,105534
3151,1626342,105539
3152,1626674,105545
3153,1626969,105573
3154,1627095,105575
3155,1627330,105579
3156,1627721,105604
3157,1628814,105642
3158,1628988,105646
3159,1629138,105650
3160,1629537,105654
3161,1629803,105661
3162,1630350,105719
3163,1630631,105748
3164,1631057,105773
3165,1631205,105777
3166,1631431,105781
3167,1631708,105830
3168,1631974,105840
3169,1632221,105934
3170,1636144,106085
3171,1636302,106095
3172,1636702,106110
3173,1637301,106122
3174,1639939,106202
3175,1640527,106255
3176,1641078,106289
3177,1641297,106293
3178,1641545,106301
3179,1641709,106304
3180,1642169,106311
3181,1642323,106318
3182,1643911,106350
3183,1644069,106354
3184,1644210,106355
3185,1644409,106357
3186,1644540,106359
3187,1644919,106394
3188,1645163,106401
3189,1645890,106429
3190,1646659,106456
3191,1648243,106533
3192,1648588,106540
3193,1649067,106549
3194,1649207,106550
3195,1649493,106555
3196,1649894,106633
3197,1650026,106637
3198,1650190,106642
3199,1650463,106650
3200,1650644,106656
3201,1650876,106661
3202,1651127,106671
3203,1652432,106714
3204,1653114,106734
3205,1653412,106738
3206,1655024,106768
3207,1655500,106773
3208,1655647,106778
3209,1655857,106781
3210,1659850,106848
3211,1660189,106851
3212,1660404,106853
3213,1660571,106855
3214,1661147,106863
3215,1661445,106869
3216,1661683,106874
3217,1662563,106896
3218,1662794,106902
3219,1663032,106906
3220,1663263,106914
3221,1663453,106922
3222,1663624,106924
3223,1664360,106973
3224,1664625,106979
3225,1664924,106983
3226,1665101,106988
3227,1665510,107016
3228,1665658,107016
3229,1666594,107033
3230,1666753,107034
3231,1667251,107048
3232,1667828,107067
3233,1667941,107070
3234,1668085,107072
3235,1668322,107078
3236,1668509,107079
3237,1668892,107112
3238,1669526,107133
3239,1669801,107135
3240,1672125,107275
3241,1672272,107278
3242,1672469,107286
3243,1672826,107302
3244,1673106,107306
3245,1673328,107310
3246,1673699,107311
3247,1674339,107321
3248,1674565,107331
3249,1674894,107349
3250,1675341,107360
3251,1675742,107417
3252,1676912,107459
3253,1677028,107461
3254,1677243,107464
3255,1677486,107465
3256,1677666,107469
3257,1678132,107490
3258,1678386,107499
3259,1678808,107504
3260,1678971,107510
3261,1679190,107512
3262,1679486,107512
3263,1679660,107518
3264,1679806,107518
3265,1680129,107520
3266,1681009,107536
3267,1681507,107557
3268,1681921,107583
3269,1682106,107584
3270,1682563,107591
3271,1683319,107608
3272,1683548,107611
3273,1683876,107622
3274,1684181,107629
3275,1685411,107688
3276,1686063,107705
3277,1686580,107717
3278,1686759,107719
3279,1687270,107801
3280,1687496,107806
3281,1687789,107816
3282,1688020,107820
3283,1688423,107828
3284,1688749,107829
3285,1689009,107834
3286,1689345,107837
3287,1689601,107840
3288,1689835,107841
3289,1690220,107855
3290,1690482,107876
3291,1690633,107878
3292,1690916,107881
3293,1691997,107931
3294,1692146,107931
3295,1692456,107940
3296,1692720,107944
3297,1692903,107946
3298,1693078,107947
3299,1693557,107981
3300,1693871,107984
3301,1694174,107996
3302,1694956,108005
3303,1695809,108041
3304,1696055,108043
3305,1696227,108043
3306,1696428,108047
3307,1696714,108053
3308,1697201,108068
3309,1697542,108071
3310,1701289,108126
3311,1702298,108149
3312,1702539,108151
3313,1702881,108159
3314,1703052,108160
3315,1705315,108207
3316,1705762,108223
3317,1706392,108231
3318,1707706,108257
3319,1708458,108265
3320,1708793,108274
3321,1708968,108277
3322,1709150,108277
3323,1709355,108282
3324,1709530,108285
3325,1709701,108291
3326,1710116,108303
3327,1710419,108321
3328,1711658,108337
3329,1711932,108343
3330,1712277,108371
3331,1712552,108381
3332,1713067,108395
3333,1713276,108404
3334,1713418,108407
3335,1713750,108408
3336,1714111,108422
3337,1717308,108477
3338,1717515,108479
3339,1717764,108482
3340,1718396,108498
3341,1718665,108499
3342,1718946,108508
3343,1719995,108514
3344,1721258,108536
3345,1723369,108596
3346,1723773,108605
3347,1724051,108614
3348,1724507,108634
3349,1724667,108635
3350,1725045,108652
3351,1725172,108652
3352,1725316,108657
3353,1725609,108679
3354,1726133,108685
3355,1726888,108721
3356,1728442,108756
3357,1728587,108757
3358,1728908,108761
3359,1729138,108780
3360,1730397,108797
3361,1730829,108806
3362,1731030,108807
3363,1731228,108809
3364,1732557,108866
3365,1732694,108866
3366,1732959,108888
3367,1735152,108936
3368,1735784,108946
3369,1736213,108953
3370,1736846,108976
3371,1737106,108981
3372,1737239,108985
3373,1737468,109028
3374,1737807,109039
3375,1738001,109046
3376,1738214,109062
3377,1739787,109170
3378,1740177,109188
3379,1741345,109214
3380,1741574,109222
3381,1741835,109224
3382,1742080,109228
3383,1742528,109236
3384,1742737,109239
3385,1744112,109260
3386,1744736,109284
3387,1745023,109292
3388,1746300,109356
3389,1746556,109383
3390,1747183,109412
3391,1747464,109418
3392,1747617,109420
3393,1748074,109435
3394,1749220,109484
3395,1749380,109489
3396,1749503,109490
3397,1750077,109495
3398,1750387,109509
3399,1751081,109526
3400,1751414,109531
3401,1751868,109533
3402,1752204,109534
3403,1752478,109536
3404,1753804,109553
3405,1753954,109554
3406,1754625,109559
3407,1754820,109563
3408,1755403,109593
3409,1755640,109595
3410,1755765,109597
3411,1755998,109599
3412,1756238,109606
3413,1756825,109621
3414,1757220,109631
3415,1757390,109637
3416,1757877,109648
3417,1758132,109650
3418,1758604,109655
3419,1758806,109659
3420,1761661,109747
3421,1762437,109768
3422,1762892,109805
3423,1763124,109823
3424,1763410,109836
3425,1763748,109842
3426,1763928,109845
3427,1764136,109846
3428,1764624,109867
3429,1764929,109883
3430,1765686,109889
3431,1766417,109932
3432,1767539,109953
3433,1767733,109956
3434,1768213,109999
3435,1769108,110027
3436,1769340,110030
3437,1769489,110033
3438,1769659,110037
3439,1770312,110042
3440,1770687,110046
3441,1771105,110053
3442,1771280,110057
3443,1771495,110069
3444,1771781,110071
3445,1772090,110074
3446,1772255,110077
3447,1772449,110091
3448,1773449,110113
3449,1773676,110116
3450,1773853,110121
3451,1774780,110239
3452,1774911,110240
3453,1775114,110248
3454,1777001,110301
3455,1777188,110301
3456,1777323,110302
3457,1777829,110311
3458,1779232,110366
3459,1779353,110367
3460,1779516,110372
3461,1780515,110385
3462,1780652,110388
3463,1780920,110393
3464,1781074,110393
3465,1781646,110403
3466,1781809,110406
3467,1782341,110419
3468,1782565,110429
3469,1782683,110430
3470,1782917,110434
3471,1783082,110437
3472,1783621,110449
3473,1784027,110472
3474,1784288,110477
3475,1784547,110503
3476,1785029,110514
3477,1785215,110514
3478,1785328,110516
3479,1790878,110744
3480,1791626,110865
3481,1792122,110879
3482,1792359,110888
3483,1793207,111069
3484,1793468,111099
3485,1793778,111109
3486,1795336,111201
3487,1795529,111205
3488,1795673,111207
3489,1797506,111233
3490,1797826,111239
3491,1799044,111262
3492,1800154,111337
3493,1800765,111353
3494,1801299,111361
3495,1801500,111374
3496,1801712,111378
3497,1801839,111379
3498,1802119,111385
3499,1802497,111403
3500,1803596,111434
3501,1803724,111437
3502,1804072,111465
3503,1804324,111470
3504,1805111,111492
3505,1805279,111495
3506,1807129,111540
3507,1807477,111549
3508,1807959,111559
3509,1808182,111585
3510,1808411,111595
3511,1808545,111596
3512,1808789,111601
3513,1809326,111607
3514,1809716,111611
3515,1809926,111617
3516,1810672,111670
3517,1810867,111676
3518,1811012,111677
3519,1811196,111680
3520,1811367,111683
3521,1811559,111688
3522,1811741,111692
3523,1811951,111694
3524,1812259,111704
3525,1812821,111720
3526,1813032,111728
3527,1813377,111741
3528,1813681,111754
3529,1814763,111807
3530,1815303,111816
3531,1815438,111818
3532,1818795,111928
3533,1819002,111935
3534,1819288,111974
3535,1819542,111982
3536,1822897,112126
3537,1823537,112154
3538,1823819,112171
3539,1823944,112171
3540,1824137,112174
3541,1824970,112195
3542,1825125,112196
3543,1825562,112210
3544,1825738,112218
3545,1825937,112223
3546,1826052,112223
3547,1826363,112231
3548,1826655,112234
3549,1827280,112258
3550,1830869,112345
3551,1831420,112365
3552,1831753,112371
3553,1831967,112381
3554,1832130,112382
3555,1832725,112391
3556,1833265,112593
3557,1833436,112599
3558,1833716,112603
3559,1833872,112606
3560,1834083,112612
3561,1834811,112633
3562,1834919,112634
3563,1835052,112637
3564,1835576,112670
3565,1835877,112671
3566,1841260,112778
3567,1841809,112798
3568,1842159,112805
3569,1842328,112807
3570,1842491,112808
3571,1842843,112820
3572,1843077,112820
3573,1843329,112829
3574,1843484,112832
3575,1844054,112854
3576,1844462,112859
3577,1845052,112871
3578,1845225,112873
3579,1845400,112902
3580,1845799,112906
3581,1846077,112917
3582,1846533,112929
3583,1847864,112964
3584,1848110,112975
3585,1848640,113026
3586,1848856,113034
3587,1848974,113036
3588,1849309,113042
3589,1850180,113059
3590,1851063,113070
3591,1851214,113074
3592,1851748,113079
3593,1852225,113098
3594,1852817,113121
3595,1853067,113136
3596,1853223,113140
3597,1853748,113152
3598,1853927,113152
3599,1854135,113157
3600,1854648,113182
3601,1854911,113195
3602,1855688,113202
3603,1856140,113212
3604,1856256,113217
3605,1856485,113261
3606,1857086,113277
3607,1857713,113301
3608,1858194,113318
3609,1858537,113334
3610,1858892,113334
3611,1859133,113380
3612,1859407,113394
3613,1859587,113409
3614,1859746,113410
3615,1860706,113425
3616,1860928,113427
3617,1861181,113443
3618,1861477,113620
3619,1862549,113646
3620,1863214,113653
3621,1863849,113666
3622,1864295,113672
3623,1864485,113675
3624,1864922,113689
3625,1865403,113699
3626,1865621,113720
3627,1865860,113725
3628,1867936,113773
3629,1868082,113778
3630,1869777,113799
3631,1872279,113869
3632,1872622,113884
3633,1873061,113890
3634,1873184,113894
3635,1873400,113915
3636,1873605,113926
3637,1873943,113932
3638,1874612,113953
3639,1874785,113955
3640,1875020,113970
3641,1875118,113971
3642,1875386,113979
3643,1875990,113993
3644,1876127,113993
3645,1876366,114085
3646,1876670,114089
3647,1876954,114100
3648,1877672,114118
3649,1878305,114143
3650,1878452,114146
3651,1878680,114146
3652,1878960,114152
3653,1879302,114156
3654,1879593,114159
3655,1880035,114172
3656,1880600,114210
3657,1881155,114219
3658,1881480,114226
3659,1881751,114229
3660,1881924,114230
3661,1883006,114250
3662,1883498,114263
3663,1883806,114269
3664,1884439,114371
3665,1886104,114402
3666,1886420,114416
3667,1888001,114472
3668,1891049,114540
3669,1894433,114667
3670,1895210,114755
3671,1897770,114858
3672,1897951,114876
3673,1898177,114889
3674,1898358,114891
3675,1898480,114893
3676,1898709,114901
3677,1898981,114906
3678,1899306,114917
3679,1899558,114952
3680,1899736,114953
3681,1899998,114960
3682,1900741,114977
3683,1901323,114993
3684,1901893,115066
3685,1902030,115067
3686,1902283,115074
3687,1903005,115102
3688,1903234,115108
3689,1903377,115117
3690,1903628,115126
3691,1905564,115589
3692,1905877,115593
3693,1906102,115595
3694,1906254,115600
3695,1906555,115617
3696,1907801,115653
3697,1908142,115659
3698,1908449,115670
3699,1908751,115674
3700,1908899,115676
3701,1909012,115677
3702,1909338,115688
3703,1910235,115721
3704,1910777,115769
3705,1910958,115770
3706,1912783,115814
3707,1913015,115817
3708,1913746,115851
3709,1914412,115862
3710,1916026,115913
3711,1916530,115921
3712,1916656,115922
3713,1917427,115936
3714,1921108,116033
3715,1921295,116037
3716,1921814,116047
3717,1922165,116053
3718,1922539,116059
3719,1922680,116062
3720,1922877,116067
3721,1923641,116076
3722,1924040,116081
3723,1924185,116091
3724,1924807,116147
3725,1925122,116159
3726,1925813,116170
3727,1925935,116172
3728,1926093,116175
3729,1926333,116184
3730,1926877,116200
3731,1927723,116216
3732,1929657,116252
3733,1930018,116259
3734,1930691,116272
3735,1930974,116277
3736,1931183,116284
3737,1931538,116294
3738,1931932,116308
3739,1932516,116314
3740,1932982,116328
3741,1933129,116332
3742,1935684,116377
3743,1936333,116416
3744,1936514,116419
3745,1936762,116432
3746,1937187,116443
3747,1938096,116471
3748,1940301,116531
3749,1940729,116537
3750,1941523,116577
3751,1941689,116578
3752,1941868,116580
3753,1942250,116582
3754,1942562,116590
3755,1943075,116607
3756,1943344,116615
3757,1943655,116623
3758,1943795,116625
3759,1944027,116633
3760,1944481,116638
3761,1944624,116642
3762,1945228,116678
3763,1945687,116690
3764,1945820,116691
3765,1946233,116694
3766,1947420,116711
3767,1947614,116715
3768,1947970,116719
3769,1949358,116741
3770,1949585,116744
3771,1952125,116817
3772,1953459,116857
3773,1953738,116885
3774,1954606,116988
3775,1955738,117023
3776,1956109,117033
3777,1956410,117053
3778,1956754,117066
3779,1956902,117072
3780,1957251,117091
3781,1957388,117093
3782,1957535,117097
3783,1958026,117107
3784,1958283,117109
3785,1958581,117115
3786,1958772,117123
3787,1958953,117128
3788,1959337,117138
3789,1959492,117140
3790,1960318,117163
3791,1960519,117170
3792,1960639,117171
3793,1960782,117178
3794,1961343,117188
3795,1961512,117191
3796,1962696,117265
3797,1962899,117271
3798,1963358,117321
3799,1963469,117322
3800,1964123,117370
3801,1964274,117373
3802,1964394,117376
3803,1964852,117396
3804,1965151,117405
3805,1966642,117417
3806,1967121,117443
3807,1967331,117458
3808,1967452,117461
3809,1967672,117476
3810,1968714,117510
3811,1968955,117515
3812,1969134,117516
3813,1970552,117543
3814,1971739,117588
3815,1971965,117591
3816,1973396,117634
3817,1973642,117638
3818,1973761,117640
3819,1974164,117647
3820,1974415,117651
3821,1975471,117707
3822,1975749,117721
3823,1976171,117733
3824,1976364,117736
3825,1976569,117749
3826,1977332,117771
3827,1977573,117782
3828,1977857,117807
3829,1978518,117840
3830,1979184,117859
3831,1979665,117865
3832,1980136,117870
3833,1980509,117877
3834,1981665,117974
3835,1982395,118010
3836,1982678,118014
3837,1983023,118016
3838,1983498,118036
3839,1983666,118038
3840,1983845,118041
3841,1984747,118053
3842,1985072,118062
3843,1985544,118075
3844,1985732,118079
3845,1986240,118085
3846,1987445,118116
3847,1987572,118117
3848,1987770,118125
3849,1988338,118149
3850,1988835,118188
3851,1989517,118209
3852,1989687,118213
3853,1989890,118273
3854,1990115,118276
3855,1990542,118298
3856,1990933,118304
3857,1991756,118307
3858,1992196,118312
3859,1993747,118331
3860,1994031,118339
3861,1994166,118339
3862,1994294,118339
3863,1994511,118343
3864,1994732,118345
3865,1994948,118358
3866,1995410,118372
3867,1995620,118393
3868,1995796,118395
3869,1996042,118399
3870,1996226,118402
3871,1996585,118414
3872,1996930,118459
3873,1999718,118517
3874,1999870,118519
3875,2000394,118547
3876,2000838,118563
3877,2001280,118589
3878,2001474,118596
3879,2002081,118601
3880,2002328,118612
3881,2002590,118614
3882,2002712,118616
3883,2002849,118618
3884,2003071,118625
3885,2003265,118625
3886,2003531,118632
3887,2003952,118665
3888,2004091,118666
3889,2004326,118671
3890,2004588,118675
3891,2004800,118679
3892,2005098,118702
3893,2005355,118710
3894,2005715,118715
3895,2006376,118726
3896,2006768,118950
3897,2007097,118970
3898,2007285,118970
3899,2007462,118974
3900,2007685,118980
3901,2008007,118984
3902,2008163,118989
3903,2008415,119000
3904,2009474,119312
3905,2009613,119313
3906,2009732,119313
3907,2009905,119316
3908,2010247,119322
3909,2010530,119341
3910,2010732,119359
3911,2010979,119365
3912,2011098,119371
3913,2011336,119397
3914,2011463,119400
3915,2011696,119408
3916,2011930,119424
3917,2012132,119432
3918,2012370,119438
3919,2012586,119439
3920,2012798,119446
3921,2014038,119479
3922,2014368,119649
3923,2015142,119671
3924,2015318,119671
3925,2015503,119672
3926,2015971,119693
3927,2016101,119693
3928,2016395,119696
3929,2017796,119729
3930,2018252,119734
3931,2018672,119744
3932,2018847,119748
3933,2019713,119757
3934,2019860,119759
3935,2020455,119785
3936,2020990,119792
3937,2022338,119812
3938,2022560,119819
3939,2022892,119827
3940,2023319,119864
3941,2023544,119875
3942,2024450,119906
3943,2024697,119913
3944,2025582,119956
3945,2025748,119965
3946,2025947,119970
3947,2026081,119978
3948,2026403,119987
3949,2027284,120003
3950,2028117,120088
3951,2028224,120092
3952,2028683,120096
3953,2028969,120101
3954,2029190,120103
3955,2030347,120117
3956,2031223,120151
3957,2031691,120155
3958,2032431,120181
3959,2032556,120183
3960,2032664,120188
3961,2033381,120202
3962,2033552,120205
3963,2033773,120215
3964,2034026,120223
3965,2034171,120228
3966,2035041,120261
3967,2035543,120391
3968,2036243,120416
3969,2036453,120420
3970,2036632,120424
3971,2036865,120426
3972,2037824,120458
3973,2037931,120461
3974,2038110,120467
3975,2038382,120474
3976,2038689,120495
3977,2039050,120541
3978,2039250,120551
3979,2039624,120560
3980,2042896,120660
3981,2043489,120671
3982,2043734,120674
3983,2044334,120699
3984,2044542,120701
3985,2044710,120704
3986,2044963,120764
3987,2045362,120774
3988,2045760,120780
3989,2045903,120782
3990,2048279,120840
3991,2048400,120842
3992,2048575,120842
3993,2048757,120845
3994,2050138,120953
3995,2050477,120964
3996,2051372,120973
3997,2051587,120976
3998,2051998,120982
3999,2052208,120989
4000,2053084,121000
4001,2053316,121004
4002,2053760,121012
4003,2054417,121026
4004,2054538,121026
4005,2054940,121039
4006,2055109,121041
4007,2055587,121057
4008,2056205,121091
4009,2056809,121106
4010,2057032,121107
4011,2057341,121114
4012,2057685,121120
4013,2058132,121127
4014,2058283,121133
4015,2059411,121164
4016,2060186,121190
4017,2060495,121196
4018,2061196,121201
4019,2061782,121204
4020,2062059,121206
4021,2062319,121206
4022,2062530,121207
4023,2064856,121253
4024,2066573,121298
4025,2066750,121302
4026,2067032,121314
4027,2067207,121316
4028,2067757,121325
4029,2067950,121329
4030,2068182,121334
4031,2069605,121352
4032,2070184,121364
4033,2071192,121474
4034,2071458,121480
4035,2071590,121481
4036,2071743,121485
4037,2072039,121492
4038,2072159,121492
4039,2072305,121496
4040,2072732,121515
4041,2073760,121540
4042,2074026,121545
4043,2074264,121547
4044,2074416,121548
4045,2075106,121582
4046,2075352,121583
4047,2075877,121647
4048,2076064,121648
4049,2076176,121648
4050,2076622,121654
4051,2077141,121661
4052,2077251,121661
4053,2077370,121665
4054,2077638,121683
4055,2077965,121693
4056,2078196,121700
4057,2078551,121783
4058,2078749,121786
4059,2079395,121794
4060,2079562,121795
4061,2079931,121800
4062,2080135,121807
4063,2081155,121821
4064,2081279,121823
4065,2082006,121840
4066,2082851,121868
4067,2083278,121870
4068,2083392,121873
4069,2083535,121875
4070,2083809,121880
4071,2084600,121901
4072,2084804,121904
4073,2085334,121921
4074,2085479,121923
4075,2086254,121951
4076,2086519,121960
4077,2086708,121964
4078,2087264,122023
4079,2087433,122025
4080,2087748,122101
4081,2087886,122101
4082,2088022,122104
4083,2088146,122106
4084,2088546,122132
4085,2088706,122133
4086,2088893,122141
4087,2089165,122152
4088,2089389,122159
4089,2089722,122189
4090,2089894,122194
4091,2090076,122196
4092,2090192,122197
4093,2090403,122202
4094,2090699,122207
4095,2091295,122221
4096,2091434,122222
4097,2091836,122231
4098,2092011,122232
4099,2092249,122238
4100,2092368,122238
4101,2092725,122245
4102,2093134,122269
4103,2093405,122337
4104,2093716,122342
4105,2094155,122358
4106,2094770,122373
4107,2094900,122375
4108,2095161,122378
4109,2095619,122386
4110,2095879,122401
4111,2097637,122464
4112,2097842,122476
4113,2097971,122478
4114,2098193,122484
4115,2098336,122487
4116,2098521,122492
4117,2099404,122517
4118,2099697,122519
4119,2099895,122521
4120,2100140,122522
4121,2100447,122533
4122,2100605,122533
4123,2101369,122589
4124,2101658,122592
4125,2101837,122595
4126,2102164,122601
4127,2102339,122603
4128,2102514,122605
4129,2102693,122608
4130,2102856,122612
4131,2103179,122621
4132,2103641,122634
4133,2103855,122655
4134,2104135,122659
4135,2104506,122688
4136,2105173,122706
4137,2105422,122712
4138,2105637,122719
4139,2106033,122728
4140,2109205,122792
4141,2109380,122795
4142,2110320,122800
4143,2110526,122819
4144,2110686,122820
4145,2110821,122824
4146,2111039,122828
4147,2111208,122830
4148,2111396,122837
4149,2117815,122962
4150,2118815,123007
4151,2119048,123011
4152,2119162,123011
4153,2120367,123035
4154,2120554,123036
4155,2120720,123038
4156,2124680,123098
4157,2125019,123110
4158,2125182,123112
4159,2125376,123120
4160,2125535,123127
4161,2126222,123139
4162,2126560,123144
4163,2126710,123148
4164,2127930,123182
4165,2128691,123196
4166,2129040,123199
4167,2130720,123329
4168,2130918,123330
4169,2131058,123332
4170,2132048,123346
4171,2132871,123363
4172,2133124,123369
4173,2133478,123372
4174,2133653,123378
4175,2133916,123379
4176,2134479,123383
4177,2134806,123392
4178,2135272,123413
4179,2135481,123416
4180,2135616,123417
4181,2135738,123418
4182,2135876,123419
4183,2136029,123421
4184,2136276,123424
4185,2136467,123449
4186,2138016,123462
4187,2138726,123489
4188,2139209,123503
4189,2139701,123508
4190,2142333,123560
4191,2142890,123571
4192,2143179,123579
4193,2143713,123606
4194,2143916,123616
4195,2144249,123620
4196,2144562,123622
4197,2144684,123628
4198,2144798,123628
4199,2145133,123643
4200,2145744,123647
4201,2146140,123661
4202,2146258,123663
4203,2146618,123669
4204,2146767,123671
4205,2146911,123674
4206,2147051,123676
4207,2147669,123710
4208,2147814,123720
4209,2148688,123732
4210,2148938,123747
4211,2149376,123753
4212,2149509,123753
4213,2149707,123760
4214,2150074,123767
4215,2150413,123772
4216,2150534,123773
4217,2150722,123774
4218,2152770,123817
4219,2153298,123835
4220,2153789,123851
4221,2154305,123886
4222,2154765,123910
4223,2154941,123911
4224,2156902,124043
4225,2157120,124067
4226,2157501,124072
4227,2158072,124084
4228,2159246,124108
4229,2160102,124199
4230,2160264,124205
4231,2160423,124206
4232,2160887,124216
4233,2161003,124217
4234,2161544,124247
4235,2161720,124251
4236,2162796,124319
4237,2163156,124357
4238,2164349,124391
4239,2164511,124392
4240,2164781,124399
4241,2165025,124403
4242,2165345,124413
4243,2165620,124422
4244,2165834,124431
4245,2166194,124439
4246,2166482,124445
4247,2166996,124455
4248,2167329,124466
4249,2167690,124477
4250,2167830,124481
4251,2168163,124485
4252,2168488,124491
4253,2168658,124491
4254,2168850,124495
4255,2168988,124497
4256,2170002,124511
4257,2170391,124521
4258,2170539,124524
4259,2170817,124529
4260,2171503,124548
4261,2171672,124552
4262,2172110,124558
4263,2172227,124559
4264,2175048,124615
4265,2176963,124650
4266,2177114,124652
4267,2177273,124655
4268,2177798,124662
4269,2178046,124664
4270,2178245,124666
4271,2178547,124674
4272,2178860,124680
4273,2179040,124689
4274,2179420,124692
4275,2179852,124704
4276,2179957,124705
4277,2181981,124729
4278,2182209,124731
4279,2182383,124732
4280,2182630,124737
4281,2183208,124755
4282,2183414,124758
4283,2183582,124761
4284,2184306,124785
4285,2185035,124796
4286,2185522,124804
4287,2185777,124808
4288,2185955,124815
4289,2186287,124834
4290,2186917,124851
4291,2189481,124898
4292,2189824,124904
4293,2189976,124909
4294,2191680,124943
4295,2192751,124976
4296,2192912,124978
4297,2193061,124979
4298,2193317,124988
4299,2193472,124990
4300,2193706,124993
4301,2193830,124994
4302,2198365,125052
4303,2198533,125056
4304,2198967,125068
4305,2199339,125082
4306,2199794,125093
4307,2200185,125097
4308,2200925,125115
4309,2201087,125119
4310,2201248,125122
4311,2202585,125140
4312,2202719,125144
4313,2203032,125153
4314,2203340,125157
4315,2203692,125161
4316,2204311,125169
4317,2204918,125182
4318,2205176,125186
4319,2206605,125227
4320,2206975,125235
4321,2207275,125292
4322,2207510,125300
4323,2207675,125304
4324,2207955,125311
4325,2209068,125355
4326,2209281,125356
4327,2209810,125402
4328,2210468,125658
4329,2210624,125660
4330,2210751,125664
4331,2211234,125671
4332,2211850,125691
4333,2212035,125694
4334,2212155,125695
4335,2212536,125704
4336,2212698,125710
4337,2212966,125719
4338,2213102,125721
4339,2213530,125727
4340,2215405,125756
4341,2215673,125778
4342,2215857,125780
4343,2216053,125792
4344,2216164,125795
4345,2216488,125800
4346,2216620,125803
4347,2217001,125817
4348,2218342,125857
4349,2218494,125862
4350,2218788,125873
4351,2221211,125936
4352,2221350,125937
4353,2221656,125951
4354,2221929,125966
4355,2222146,125967
4356,2222280,125975
4357,2222481,125987
4358,2223140,126003
4359,2223367,126008
4360,2223920,126017
4361,2228153,126079
4362,2228421,126082
4363,2228611,126090
4364,2229409,126113
4365,2233551,126188
4366,2234777,126209
4367,2235103,126216
4368,2235295,126218
4369,2237804,126313
4370,2237966,126315
4371,2238663,126329
4372,2238791,126333
4373,2239085,126335
4374,2239742,126344
4375,2240493,126359
4376,2240630,126364
4377,2243340,126438
4378,2243974,126466
4379,2244235,126475
4380,2244425,126482
4381,2244704,126489
4382,2245008,126495
4383,2245193,126498
4384,2245839,126525
4385,2246338,126527
4386,2246789,126567
4387,2247550,126582
4388,2247763,126596
4389,2248502,126626
4390,2252659,126773
4391,2252970,126776
4392,2254074,126812
4393,2254306,126815
4394,2254465,126819
4395,2254685,126823
4396,2254829,126825
4397,2255472,126850
4398,2255610,126852
4399,2255885,126858
4400,2256687,126869
4401,2256923,126874
4402,2257094,126877
4403,2257281,126888
4404,2257689,126908
4405,2257860,126933
4406,2258727,126969
4407,2259245,127001
4408,2259532,127017
4409,2259799,127031
4410,2260635,127069
4411,2260822,127075
4412,2261191,127078
4413,2261505,127081
4414,2261706,127125
4415,2262375,127162
4416,2262653,127170
4417,2262855,127188
4418,2263171,127189
4419,2263474,127194
4420,2263607,127196
4421,2263834,127198
4422,2264362,127205
4423,2264884,127223
4424,2265241,127229
4425,2266266,127246
4426,2267476,127274
4427,2267785,127275
4428,2268252,127287
4429,2268695,127305
4430,2269125,127331
4431,2269293,127339
4432,2269869,127364
4433,2270033,127368
4434,2270365,127452
4435,2270478,127454
4436,2270771,127466
4437,2271023,127471
4438,2271825,127482
4439,2272087,127495
4440,2272813,127521
4441,2273035,127534
4442,2273306,127540
4443,2273492,127544
4444,2274205,127564
4445,2274395,127568
4446,2274573,127572
4447,2275301,127597
4448,2275901,127613
4449,2276183,127624
4450,2276356,127662
4451,2281311,127730
4452,2281468,127734
4453,2283336,127796
4454,2283582,127800
4455,2286109,127894
4456,2286470,127900
4457,2286805,127910
4458,2287004,127912
4459,2287160,127913
4460,2288532,127926
4461,2288686,127928
4462,2288923,127931
4463,2289145,127940
4464,2289529,127948
4465,2289627,127948
4466,2289757,127950
4467,2289899,127951
4468,2290110,127954
4469,2290382,127961
4470,2291032,127982
4471,2291235,127985
4472,2291524,128056
4473,2291673,128057
4474,2291823,128060
4475,2291999,128064
4476,2292815,128095
4477,2293212,128100
4478,2294342,128112
4479,2294726,128119
4480,2295269,128128
4481,2295423,128130
4482,2295898,128223
4483,2296891,128244
4484,2297783,128261
4485,2298431,128302
4486,2299579,128334
4487,2300419,128367
4488,2300772,128377
4489,2301078,128391
4490,2301550,128418
4491,2301698,128420
4492,2301922,128422
4493,2302142,128427
4494,2302503,128435
