docs,corpus_size,vocabulary_size
3087,1537837,97079
3088,1538082,97082
3089,1538433,97092
3090,1538933,97124
3091,1539449,97139
3092,1539922,97154
3093,1541066,97191
3094,1541303,97196
3095,1541471,97201
3096,1541717,97257
3097,1542093,97265
3098,1542315,97267
3099,1542808,97323
3100,1543280,97331
3101,1543647,97336
3102,1543767,97337
3103,1543986,97347
3104,1544106,97347
3105,1544371,97353
3106,1544558,97355
3107,1544763,97360
3108,1548781,97551
3109,1549014,97555
3110,1549553,97560
3111,1551166,97581
3112,1551511,97597
3113,1552206,97608
3114,1553078,97628
3115,1553532,97636
3116,1553773,97661
3117,1554084,97674
3118,1554294,97678
3119,1554711,97697
3120,1555111,97706
3121,1555451,97737
3122,1555980,97787
3123,1556155,97791
3124,1556369,97797
3125,1556611,97826
3126,1556873,97828
3127,1557703,97840
3128,1557858,97843
3129,1558179,97849
3130,1558530,97882
3131,1558724,97883
3132,1559634,97902
3133,1560344,97924
3134,1560798,97948
3135,1560954,97951
3136,1561122,97957
3137,1561273,97963
3138,1561430,97964
3139,1561755,97979
3140,1562404,97987
3141,1562743,98002
3142,1563316,98044
3143,1563506,98047
3144,1563745,98055
3145,1564693,98076
3146,1564852,98077
3147,1565122,98112
3148,1565651,98150
3149,1565881,98152
3150,1566187,98159
3151,1566670,98167
3152,1567207,98178
3153,1568115,98210
3154,1568263,98212
3155,1568381,98214
3156,1569317,98232
3157,1569526,98237
3158,1569637,98238
3159,1570743,98253
3160,1570868,98254
3161,1571249,98277
3162,1571640,98283
3163,1571953,98291
3164,1572148,98294
3165,1572368,98300
3166,1572585,98307
3167,1572760,98307
3168,1573016,98313
3169,1573691,98536
3170,1573841,98538
3171,1574216,98562
3172,1574418,98565
3173,1574581,98567
3174,1576811,98622
3175,1577090,98632
3176,1577481,98639
3177,1578094,98654
3178,1578271,98662
3179,1578381,98663
3180,1580448,98718
3181,1581350,98739
3182,1582795,98775
3183,1582961,98775
3184,1583722,98815
3185,1584516,99016
3186,1585429,99042
3187,1586190,99079
3188,1586299,99079
3189,1586477,99088
3190,1588085,99252
3191,1589133,99365
3192,1589303,99368
3193,1593315,99493
3194,1593729,99525
3195,1593900,99526
3196,1595853,100336
3197,1597761,100401
3198,1599222,100418
3199,1602668,100524
3200,1603408,100573
3201,1603703,100584
3202,1604093,100591
3203,1605890,100713
3204,1606810,100769
3205,1607670,100937
3206,1608437,100971
3207,1608856,100978
3208,1609233,100986
3209,1609462,101055
3210,1609704,101055
3211,1610145,101080
3212,1610464,101083
3213,1610663,101087
3214,1611452,101173
3215,1611679,101195
3216,1614596,101271
3217,1615009,101286
3218,1615458,101378
3219,1616156,101426
3220,1616485,101458
3221,1616832,101477
3222,1617404,101541
3223,1621671,101901
3224,1621843,101903
3225,1622937,102029
3226,1623105,102040
3227,1623344,102065
3228,1623847,102302
3229,1624245,102355
3230,1624685,102384
3231,1629584,102560
3232,1629879,102561
3233,1631091,102604
3234,1631298,102622
3235,1631690,102630
3236,1632151,102646
3237,1632440,102651
3238,1633611,102841
3239,1634496,102872
3240,1634713,102882
3241,1635326,102965
3242,1635500,102976
3243,1636081,103016
3244,1636235,103042
3245,1640305,103211
3246,1643551,103326
3247,1656579,103658
3248,1657141,103681
3249,1658198,103790
3250,1658561,103797
3251,1659440,103947
3252,1660286,104040
3253,1660578,104056
3254,1663713,104273
3255,1663857,104280
3256,1664431,104299
3257,1665123,104346
3258,1665361,104357
3259,1665900,104430
3260,1666046,104432
3261,1666713,104455
3262,1667539,104466
3263,1668132,104561
3264,1669438,104679
3265,1670344,104712
3266,1671385,104767
3267,1672212,104973
3268,1674046,105126
3269,1676345,105471
3270,1680629,106106
3271,1681230,106126
3272,1681398,106143
3273,1682390,106152
3274,1682587,106180
3275,1683339,106183
3276,1684447,106249
3277,1685306,106455
3278,1685481,106460
3279,1685651,106479
3280,1686174,106507
3281,1686462,106518
3282,1688924,106612
3283,1689127,106616
3284,1690021,106746
3285,1690549,106804
3286,1692470,106845
3287,1692627,106845
3288,1692860,106920
3289,1693052,106922
3290,1693232,106923
3291,1693521,106945
3292,1693853,106957
3293,1694099,106966
3294,1694611,106988
3295,1694869,106995
3296,1695047,106995
3297,1695327,107000
3298,1695629,107034
3299,1702797,108749
3300,1703102,108769
3301,1706912,108819
3302,1707465,108845
3303,1713788,109104
3304,1717382,109232
3305,1718457,109795
3306,1718619,109798
3307,1720884,109904
3308,1721900,109931
3309,1722488,109939
3310,1722718,109945
3311,1723691,109991
3312,1723865,109994
3313,1724409,110016
3314,1724554,110016
3315,1724681,110016
3316,1725943,110058
3317,1726175,110067
3318,1726350,110081
3319,1726516,110082
3320,1726982,110095
3321,1727337,110098
3322,1727643,110110
3323,1727781,110111
3324,1728212,110119
3325,1728469,110132
3326,1728722,110144
3327,1728917,110144
3328,1729295,110156
3329,1729543,110162
3330,1729994,110171
3331,1730369,110185
3332,1730922,110206
3333,1731123,110227
3334,1731993,110301
3335,1732124,110305
3336,1732445,110305
3337,1732584,110308
3338,1733939,110338
3339,1734296,110346
3340,1734645,110355
3341,1737393,110409
3342,1737886,110436
3343,1738399,110460
3344,1738907,110473
3345,1739270,110487
3346,1739689,110501
3347,1739900,110504
3348,1740036,110506
3349,1740152,110507
3350,1740382,110519
3351,1742312,110558
3352,1742766,110564
3353,1743024,110575
3354,1743218,110579
3355,1743498,110582
3356,1744011,110622
3357,1744229,110628
3358,1744460,110646
3359,1744590,110648
3360,1744791,110653
3361,1745374,110670
3362,1745604,110673
3363,1746156,110679
3364,1746423,110689
3365,1746572,110692
3366,1746927,110697
3367,1747257,110705
3368,1747922,110729
3369,1748198,110740
3370,1748488,110758
3371,1749976,110796
3372,1750459,110810
3373,1751485,110821
3374,1751684,110822
3375,1751915,110860
3376,1752186,110882
3377,1752520,110903
3378,1752692,110916
3379,1752876,110918
3380,1753117,110928
3381,1753407,110983
3382,1754943,111007
3383,1755151,111016
3384,1755599,111020
3385,1755919,111028
3386,1757434,111070
3387,1757655,111088
3388,1757802,111091
3389,1757908,111093
3390,1758361,111120
3391,1758678,111126
3392,1758787,111131
3393,1759209,111160
3394,1759354,111164
3395,1759629,111173
3396,1759844,111175
3397,1759964,111176
3398,1760412,111187
3399,1760551,111192
3400,1760833,111290
3401,1761913,111353
3402,1762160,111455
3403,1762544,111465
3404,1762946,111474
3405,1763215,111490
3406,1765786,111594
3407,1766289,111599
3408,1766743,111611
3409,1767281,111622
3410,1767533,111632
3411,1768021,111634
3412,1768559,111645
3413,1769463,111683
3414,1772946,111788
3415,1773289,111797
3416,1773554,111801
3417,1773827,111802
3418,1774045,111808
3419,1774238,111812
3420,1774436,111822
3421,1774600,111823
3422,1774746,111824
3423,1774957,111826
3424,1775085,111826
3425,1775764,111869
3426,1776316,111877
3427,1776471,111877
3428,1776591,111878
3429,1777575,111900
3430,1778116,111919
3431,1779144,111958
3432,1779420,111966
3433,1779649,111973
3434,1779860,111997
3435,1780366,112024
3436,1780660,112046
3437,1780876,112050
3438,1780995,112051
3439,1781994,112076
3440,1782335,112087
3441,1782478,112090
3442,1782722,112092
3443,1782979,112114
3444,1783180,112140
3445,1783554,112153
3446,1783815,112175
3447,1783950,112177
3448,1784093,112179
3449,1784357,112231
3450,1784563,112233
3451,1784707,112235
3452,1785219,112268
3453,1785600,112286
3454,1785737,112289
3455,1786003,112306
3456,1787358,112430
3457,1788087,112440
3458,1790029,112498
3459,1790587,112511
3460,1790950,112521
3461,1792729,112556
3462,1793072,112560
3463,1793326,112684
3464,1793617,112696
3465,1793746,112696
3466,1793898,112700
3467,1794289,112712
3468,1794582,112729
3469,1794928,112755
3470,1795704,112865
3471,1796034,112898
3472,1796721,113254
3473,1797313,113277
3474,1798090,113375
3475,1801925,113514
3476,1802469,113538
3477,1802739,113575
3478,1802977,113580
3479,1803127,113584
3480,1805010,113636
3481,1805487,113641
3482,1805750,113643
3483,1805957,113644
3484,1806201,113655
3485,1807211,113673
3486,1807330,113675
3487,1808395,113704
3488,1810257,113743
3489,1810523,113748
3490,1810836,113752
3491,1811073,113755
3492,1811719,113778
3493,1812216,113810
3494,1812391,113813
3495,1812862,113821
3496,1814189,113915
3497,1814340,113916
3498,1814793,113948
3499,1814974,113953
3500,1815177,113969
3501,1815706,114016
3502,1816285,114052
3503,1818752,114124
3504,1819034,114141
3505,1819337,114147
3506,1819530,114154
3507,1819751,114157
3508,1820713,114186
3509,1820952,114190
3510,1821326,114227
3511,1821470,114228
3512,1821790,114236
3513,1822314,114254
3514,1822679,114261
3515,1824118,114292
3516,1824426,114301
3517,1830619,114531
3518,1834193,114651
3519,1834419,114665
3520,1834726,114667
3521,1835009,114670
3522,1835323,114673
3523,1835468,114676
3524,1836040,114691
3525,1836281,114693
3526,1837591,114717
3527,1841114,114782
3528,1841563,114788
3529,1842111,114808
3530,1842759,114814
3531,1843099,114826
3532,1843262,114833
3533,1843641,114839
3534,1843882,114841
3535,1844204,114862
3536,1844563,114865
3537,1844699,114868
3538,1844889,114868
3539,1845000,114869
3540,1845427,114887
3541,1845605,114888
3542,1845858,114893
3543,1846004,114894
3544,1846133,114894
3545,1846645,114926
3546,1846801,114929
3547,1846983,114938
3548,1847403,114947
3549,1847747,115002
3550,1848004,115006
3551,1848293,115012
3552,1848560,115020
3553,1849181,115049
3554,1849379,115053
3555,1849688,115055
3556,1849833,115057
3557,1850240,115065
3558,1850512,115092
3559,1850706,115100
3560,1850837,115110
3561,1851048,115121
3562,1851279,115125
3563,1851407,115126
3564,1851610,115129
3565,1851908,115135
3566,1852376,115146
3567,1852555,115149
3568,1852747,115152
3569,1854362,115197
3570,1854956,115216
3571,1855256,115225
3572,1855616,115229
3573,1855912,115268
3574,1856282,115276
3575,1856614,115283
3576,1856989,115297
3577,1857188,115298
3578,1857372,115302
3579,1857947,115313
3580,1858379,115318
3581,1858669,115321
3582,1860588,115364
3583,1861323,115380
3584,1861528,115381
3585,1862059,115399
3586,1862192,115400
3587,1862837,115406
3588,1863171,115424
3589,1863597,115441
3590,1867391,115541
3591,1867692,115544
3592,1867870,115545
3593,1868223,115561
3594,1868557,115569
3595,1868729,115579
3596,1868984,115581
3597,1869199,115587
3598,1869477,115588
3599,1870362,115608
3600,1870486,115609
3601,1871111,115642
3602,1871732,115655
3603,1872178,115655
3604,1872475,115657
3605,1872899,115662
3606,1873154,115673
3607,1873395,115679
3608,1874624,115990
3609,1875601,116033
3610,1875821,116043
3611,1876067,116051
3612,1876233,116052
3613,1876455,116056
3614,1876610,116060
3615,1876898,116072
3616,1877028,116075
3617,1877318,116095
3618,1877521,116097
3619,1877760,116108
3620,1877978,116123
3621,1878751,116133
3622,1878944,116134
3623,1880190,116165
3624,1880403,116208
3625,1880968,116215
3626,1881233,116221
3627,1881428,116225
3628,1881668,116233
3629,1882115,116241
3630,1882685,116255
3631,1882843,116258
3632,1883195,116279
3633,1883298,116284
3634,1885096,116290
3635,1885398,116292
3636,1885543,116295
3637,1886888,116345
3638,1887191,116347
3639,1887457,116354
3640,1889022,116386
3641,1889306,116404
3642,1889763,116417
3643,1890106,116425
3644,1891761,116464
3645,1891989,116470
3646,1892330,116476
3647,1892727,116483
3648,1893360,116495
3649,1894171,116507
3650,1894826,116521
3651,1895300,116533
3652,1895557,116537
3653,1896125,116582
3654,1896392,116590
3655,1896522,116590
3656,1896658,116590
3657,1896812,116591
3658,1896973,116594
3659,1897343,116609
3660,1899312,116655
3661,1900512,116677
3662,1900658,116681
3663,1901375,116689
3664,1902738,116964
3665,1903275,117024
3666,1904339,117066
3667,1906536,117186
3668,1906655,117187
3669,1907017,117197
3670,1907115,117197
3671,1907315,117201
3672,1908288,117221
3673,1908481,117226
3674,1908636,117228
3675,1908895,117230
3676,1909710,117245
3677,1909993,117256
3678,1910363,117274
3679,1910725,117288
3680,1910979,117295
3681,1912518,117361
3682,1912975,117375
3683,1913413,117414
3684,1913550,117414
3685,1913846,117414
3686,1914236,117429
3687,1914525,117442
3688,1914846,117455
3689,1915842,117476
3690,1916830,117507
3691,1916994,117511
3692,1917169,117512
3693,1917328,117520
3694,1917512,117536
3695,1917766,117556
3696,1917984,117561
3697,1918239,117565
3698,1918507,117587
3699,1919726,117604
3700,1920612,117669
3701,1920915,117701
3702,1921142,117703
3703,1921449,117737
3704,1921679,117758
3705,1921834,117762
3706,1922030,117770
3707,1922158,117773
3708,1922340,117773
3709,1922624,117786
3710,1923247,117812
3711,1923845,117833
3712,1924193,117839
3713,1926835,117880
3714,1927280,117898
3715,1930334,117969
3716,1930742,118022
3717,1932097,118096
3718,1932708,118097
3719,1934283,118178
3720,1934587,118185
3721,1934846,118208
3722,1934986,118209
3723,1935452,118212
3724,1935709,118223
3725,1937047,118238
3726,1937284,118240
3727,1937418,118242
3728,1937936,118251
3729,1938135,118255
3730,1938297,118262
3731,1938619,118275
3732,1938965,118279
3733,1939084,118280
3734,1939215,118281
3735,1939509,118292
3736,1939654,118294
3737,1940033,118310
3738,1940163,118312
3739,1940714,118325
3740,1940951,118330
3741,1941348,118361
3742,1942140,118391
3743,1942425,118408
3744,1942884,118416
3745,1943255,118438
3746,1943443,118441
3747,1943801,118446
3748,1944052,118453
3749,1944239,118455
3750,1944493,118457
3751,1944982,118465
3752,1945282,118470
3753,1945582,118482
3754,1945740,118486
3755,1946229,118555
3756,1946451,118562
3757,1946757,118572
3758,1946994,118601
3759,1947142,118602
3760,1947301,118602
3761,1947433,118605
3762,1948709,118619
3763,1949175,118623
3764,1949387,118628
3765,1949637,118629
3766,1950022,118642
3767,1950178,118653
3768,1950398,118670
3769,1950642,118675
3770,1950959,118752
3771,1951723,118767
3772,1952365,118806
3773,1952616,118815
3774,1952862,118822
3775,1953072,118824
3776,1953217,118828
3777,1953505,118845
3778,1953649,118849
3779,1954456,118974
3780,1954824,118982
3781,1954943,118983
3782,1955062,118983
3783,1955941,119001
3784,1956081,119001
3785,1956491,119026
3786,1957324,119042
3787,1957878,119047
3788,1958159,119063
3789,1958347,119066
3790,1958599,119072
3791,1959177,119090
3792,1959405,119097
3793,1959656,119104
3794,1959965,119142
3795,1961140,119162
3796,1961256,119167
3797,1961899,119171
3798,1962042,119173
3799,1962192,119178
3800,1962415,119192
3801,1962704,119202
3802,1962820,119205
3803,1963004,119208
3804,1963269,119216
3805,1963477,119253
3806,1964067,119271
3807,1964310,119274
3808,1964460,119275
3809,1964686,119287
3810,1964810,119295
3811,1964980,119299
3812,1965191,119306
3813,1966110,119340
3814,1966932,119364
3815,1967374,119372
3816,1967557,119380
3817,1967853,119414
3818,1968211,119436
3819,1968535,119461
3820,1968716,119466
3821,1968915,119467
3822,1969140,119469
3823,1969537,119477
3824,1969729,119487
3825,1970002,119496
3826,1970416,119513
3827,1970760,119524
3828,1971313,119535
3829,1971719,119547
3830,1972019,119575
3831,1972415,119592
3832,1972806,119607
3833,1973995,119621
3834,1974464,119636
3835,1974593,119636
3836,1976260,119732
3837,1976625,119733
3838,1977406,119745
3839,1978938,119770
3840,1979409,119780
3841,1980233,119812
3842,1980746,119828
3843,1981250,119839
3844,1981463,119841
3845,1981585,119844
3846,1981862,119845
3847,1982504,119995
3848,1983877,120010
3849,1984038,120015
3850,1990381,120124
3851,1990666,120149
3852,1990902,120153
3853,1991320,120155
3854,1991619,120176
3855,1991936,120185
3856,1992139,120186
3857,1992349,120192
3858,1992798,120198
3859,1994219,120262
3860,1994367,120263
3861,1994534,120272
3862,1995834,120323
3863,1996071,120366
3864,1996434,120372
3865,1996644,120375
3866,1997699,120423
3867,1998025,120441
3868,1998165,120443
3869,1998328,120446
3870,1999393,120473
3871,2000483,120502
3872,2000624,120512
3873,2001314,120568
3874,2002087,120594
3875,2002206,120598
3876,2002665,120642
3877,2002885,120648
3878,2003699,120675
3879,2003899,120699
3880,2004083,120745
3881,2004306,120809
3882,2004485,120811
3883,2004979,120821
3884,2005513,120835
3885,2005978,120841
3886,2006976,120885
3887,2010334,120958
3888,2010684,120961
3889,2011798,120998
3890,2012035,121002
3891,2012629,121073
3892,2012936,121075
3893,2013589,121085
3894,2013960,121091
3895,2014192,121097
3896,2014455,121098
3897,2014596,121098
3898,2014755,121101
3899,2015075,121114
3900,2015816,121163
3901,2024813,121243
3902,2024933,121244
3903,2025304,121248
3904,2026815,121262
3905,2027433,121272
3906,2027668,121272
3907,2027817,121272
3908,2030450,121326
3909,2032072,121350
3910,2032187,121351
3911,2032459,121362
3912,2032938,121367
3913,2033047,121373
3914,2033144,121375
3915,2033757,121380
3916,2034018,121381
3917,2035096,121403
3918,2035295,121407
3919,2035475,121411
3920,2035618,121414
3921,2036199,121425
3922,2036374,121432
3923,2036880,121442
3924,2037527,121453
3925,2037729,121475
3926,2038031,121513
3927,2038387,121551
3928,2048791,121763
3929,2049008,121766
3930,2049356,121772
3931,2049535,121775
3932,2049773,121776
3933,2050539,121793
3934,2051119,121804
3935,2051334,121812
3936,2052158,121835
3937,2052385,121836
3938,2052517,121839
3939,2052659,121844
3940,2053257,121886
3941,2053714,121897
3942,2053881,121901
3943,2054946,121926
3944,2055545,121931
3945,2055868,121931
3946,2056341,121961
3947,2056771,121969
3948,2057173,121975
3949,2057434,121977
3950,2057978,122093
3951,2058117,122094
3952,2058368,122124
3953,2058549,122129
3954,2059005,122131
3955,2059511,122147
3956,2059627,122147
3957,2059783,122152
3958,2060856,122228
3959,2061025,122231
3960,2061265,122243
3961,2061444,122249
3962,2061836,122261
3963,2062212,122268
3964,2062493,122275
3965,2062939,122319
3966,2063143,122321
3967,2065612,122546
3968,2065808,122547
3969,2066334,122559
3970,2066532,122563
3971,2066650,122569
3972,2066990,122604
3973,2067197,122609
3974,2067496,122636
3975,2067657,122643
3976,2067769,122644
3977,2067889,122645
3978,2068350,122659
3979,2069847,122686
3980,2070013,122725
3981,2070242,122731
3982,2070402,122739
3983,2070999,122769
3984,2071337,122781
3985,2072001,122803
3986,2072338,122873
3987,2072528,122892
3988,2072657,122895
3989,2074695,122952
3990,2074880,122975
3991,2075274,122981
3992,2075636,122986
3993,2076076,122994
3994,2076286,123005
3995,2076956,123029
3996,2077314,123039
3997,2077537,123056
3998,2078180,123071
3999,2078374,123085
4000,2078722,123102
4001,2078981,123112
4002,2079130,123117
4003,2079248,123120
4004,2080376,123150
4005,2080741,123170
4006,2082479,123250
4007,2082645,123252
4008,2082949,123262
4009,2083169,123264
4010,2084844,123303
4011,2085212,123324
4012,2085330,123325
4013,2085466,123327
4014,2085668,123333
4015,2086054,123345
4016,2086179,123348
4017,2086526,123365
4018,2086695,123367
4019,2087352,123379
4020,2087786,123404
4021,2088080,123407
4022,2088265,123408
4023,2088677,123416
4024,2088960,123418
4025,2089089,123420
4026,2089440,123432
4027,2089568,123435
4028,2089822,123436
4029,2090055,123441
4030,2090499,123448
4031,2090964,123461
4032,2091341,123475
4033,2091767,123482
4034,2091919,123489
4035,2092125,123501
4036,2092566,123507
4037,2092720,123510
4038,2092907,123512
4039,2094050,123553
4040,2094425,123563
4041,2094688,123569
4042,2095123,123604
4043,2095262,123605
4044,2095468,123611
4045,2095909,123615
4046,2096234,123630
4047,2096783,123644
4048,2096914,123649
4049,2097095,123650
4050,2097404,123654
4051,2097796,123666
4052,2098682,123696
4053,2099460,123715
4054,2099678,123721
4055,2100416,123770
4056,2101174,123885
4057,2101966,123894
4058,2102160,123896
4059,2102439,123901
4060,2102631,123903
4061,2102813,123912
4062,2103130,123916
4063,2103488,123942
4064,2103794,123947
4065,2103989,123951
4066,2104394,123962
4067,2104648,123965
4068,2104914,123982
4069,2105263,123997
4070,2105560,124093
4071,2105729,124099
4072,2106078,124107
4073,2106225,124109
4074,2106390,124111
4075,2106782,124125
4076,2107010,124131
4077,2107938,124147
4078,2108109,124151
4079,2109547,124196
4080,2110073,124222
4081,2110510,124235
4082,2112344,124437
4083,2112761,124454
4084,2113341,124490
4085,2113843,124496
4086,2114875,124515
4087,2115136,124522
4088,2115288,124522
4089,2116045,124538
4090,2116277,124542
4091,2116442,124552
4092,2116943,124560
4093,2117077,124567
4094,2118188,124592
4095,2118519,124595
4096,2120912,124641
4097,2121620,124694
4098,2122754,124715
4099,2123018,124728
4100,2123272,124734
4101,2123400,124738
4102,2123893,124759
4103,2124111,124760
4104,2124221,124760
4105,2124380,124762
4106,2125352,124775
4107,2125477,124775
4108,2125597,124776
4109,2125849,124777
4110,2126100,124791
4111,2126243,124795
4112,2126434,124801
4113,2126680,124804
4114,2126929,124806
4115,2127425,124809
4116,2128081,124824
4117,2128199,124825
4118,2129104,124844
4119,2129557,124881
4120,2129898,124885
4121,2130080,124888
4122,2130744,124900
4123,2130857,124903
4124,2131005,124904
4125,2131847,124925
4126,2131974,124928
4127,2132269,124931
4128,2132418,124933
4129,2132587,124937
4130,2133306,124984
4131,2133460,124986
4132,2133677,124989
4133,2133818,124993
4134,2134374,125035
4135,2134538,125045
4136,2134704,125060
4137,2134842,125065
4138,2135180,125085
4139,2135304,125086
4140,2135557,125093
4141,2135725,125099
4142,2136391,125104
4143,2137075,125111
4144,2137401,125117
4145,2137616,125121
4146,2138135,125142
4147,2139085,125171
4148,2139213,125174
4149,2141065,125195
4150,2141319,125205
4151,2141460,125205
4152,2142262,125216
4153,2142711,125221
4154,2143336,125236
4155,2143657,125241
4156,2143752,125245
4157,2144127,125253
4158,2144821,125258
4159,2145735,125297
4160,2145980,125300
4161,2146102,125301
4162,2146949,125327
4163,2147145,125330
4164,2147835,125341
4165,2148024,125342
4166,2148594,125354
4167,2148808,125362
4168,2148998,125364
4169,2149270,125374
4170,2149545,125381
4171,2149782,125384
4172,2150420,125399
4173,2150934,125409
4174,2151210,125411
4175,2151403,125412
4176,2151618,125419
4177,2151935,125463
4178,2152121,125472
4179,2152488,125490
4180,2153160,125506
4181,2154439,125526
4182,2154919,125528
4183,2155170,125534
4184,2155390,125603
4185,2155872,125619
4186,2156155,125638
4187,2156476,125643
4188,2156612,125647
4189,2156831,125651
4190,2157538,125671
4191,2159782,125717
4192,2160253,125724
4193,2160744,125792
4194,2161318,125814
4195,2162410,125829
4196,2162565,125831
4197,2162868,125841
4198,2163384,125854
4199,2163746,125856
4200,2164274,125892
4201,2165092,125966
4202,2165610,125970
4203,2165979,125973
4204,2166142,125974
4205,2166596,125989
4206,2166994,126016
4207,2167174,126017
4208,2167606,126034
4209,2168089,126116
4210,2168237,126121
4211,2168395,126126
4212,2169264,126160
4213,2169407,126161
4214,2169800,126165
4215,2170496,126170
4216,2170672,126175
4217,2170837,126179
4218,2171119,126183
4219,2171380,126186
4220,2171837,126192
4221,2172852,126212
4222,2173230,126218
4223,2173458,126220
4224,2173698,126221
4225,2173871,126229
4226,2174067,126235
4227,2174207,126242
4228,2174341,126244
4229,2174544,126261
4230,2174795,126270
4231,2175632,126303
4232,2175826,126305
4233,2175992,126306
4234,2176422,126312
4235,2177151,126329
4236,2177431,126331
4237,2178321,126366
4238,2179010,126404
4239,2179500,126412
4240,2179841,126424
4241,2180383,126437
4242,2180605,126452
4243,2181104,126460
4244,2181964,126472
4245,2182129,126473
4246,2182263,126473
4247,2182655,126604
4248,2182888,126612
4249,2183092,126618
4250,2184418,126636
4251,2184861,126667
4252,2185758,126688
4253,2186043,126704
4254,2186222,126710
4255,2186554,126747
4256,2186831,126756
4257,2186971,126756
4258,2187623,127128
4259,2189584,127175
4260,2189906,127194
4261,2190049,127198
4262,2190172,127201
4263,2190459,127206
4264,2190832,127220
4265,2190976,127223
4266,2191123,127227
4267,2193983,127280
4268,2194332,127285
4269,2194732,127293
4270,2194846,127295
4271,2195066,127327
4272,2195196,127327
4273,2195780,127330
4274,2196032,127337
4275,2196175,127339
4276,2196612,127350
4277,2196782,127356
4278,2196963,127360
4279,2197163,127372
4280,2197587,127385
4281,2197817,127389
4282,2198316,127410
4283,2198426,127412
4284,2198667,127423
4285,2199040,127434
4286,2199589,127436
4287,2200770,127476
4288,2202423,127523
4289,2202566,127524
4290,2202790,127532
4291,2202921,127535
4292,2203178,127537
4293,2203331,127541
4294,2203533,127545
4295,2203810,127548
4296,2204040,127556
4297,2204199,127558
4298,2205451,127599
4299,2206518,127617
4300,2207180,127641
4301,2207454,127678
4302,2207792,127683
4303,2208508,127786
4304,2209216,127811
4305,2210017,127928
4306,2212337,128038
4307,2212679,128053
4308,2212950,128055
4309,2213668,128118
4310,2213791,128119
4311,2214112,128121
4312,2215367,128211
4313,2215500,128212
4314,2215638,128214
4315,2216033,128220
4316,2216225,128227
4317,2220995,128385
4318,2221851,128389
4319,2223164,128421
4320,2223360,128425
4321,2223615,128429
4322,2223741,128430
4323,2224155,128444
4324,2224886,128466
4325,2225191,128474
4326,2226016,128496
4327,2227319,128559
4328,2227564,128562
4329,2227830,128590
4330,2227991,128592
4331,2228276,128605
4332,2228392,128605
4333,2228517,128608
4334,2228926,128700
4335,2229232,128710
4336,2229467,128719
4337,2229904,128751
4338,2230041,128753
4339,2230296,128756
4340,2230402,128760
4341,2230592,128769
4342,2231181,128784
4343,2231520,128816
4344,2231868,128931
4345,2232011,128934
4346,2232359,128948
4347,2232717,128957
4348,2233425,128964
4349,2233814,129019
4350,2235026,129052
4351,2235211,129060
4352,2235372,129065
4353,2237537,129223
4354,2237794,129233
4355,2238261,129247
4356,2238812,129263
4357,2240072,129287
4358,2244608,129350
4359,2245133,129382
4360,2245491,129427
4361,2245623,129428
4362,2245972,129450
4363,2247520,129483
4364,2247975,129489
4365,2248276,129495
4366,2248397,129496
4367,2249204,129512
4368,2249507,129535
4369,2249955,129600
4370,2250091,129604
4371,2250338,129609
4372,2250606,129611
4373,2250721,129612
4374,2251207,129614
4375,2251566,129620
4376,2252970,129644
4377,2253777,129659
4378,2253972,129662
4379,2254203,129669
4380,2254344,129671
4381,2254637,129678
4382,2254849,129679
4383,2254956,129682
4384,2255753,129708
4385,2255875,129712
4386,2256059,129715
4387,2256256,129717
4388,2256806,129726
4389,2258032,129822
4390,2258210,129824
4391,2258526,129830
4392,2258879,129894
4393,2259386,129909
4394,2259514,129910
4395,2259940,129977
4396,2260173,129981
4397,2260341,129987
4398,2260617,129994
4399,2260780,130012
4400,2260980,130016
4401,2261781,130039
4402,2262019,130040
4403,2262680,130057
4404,2262865,130059
4405,2263370,130177
4406,2263836,130210
4407,2264040,130217
4408,2264781,130236
4409,2264989,130241
4410,2265101,130243
4411,2265364,130249
4412,2265514,130254
4413,2265665,130257
4414,2265803,130259
4415,2265948,130261
4416,2266619,130279
4417,2266788,130281
4418,2266877,130284
4419,2266981,130292
4420,2267166,130298
4421,2267280,130300
4422,2267523,130307
4423,2267643,130308
4424,2268011,130319
4425,2268346,130401
4426,2269035,130415
4427,2271968,130478
4428,2272077,130480
4429,2272278,130482
4430,2272651,130503
4431,2272896,130505
4432,2273271,130514
4433,2274572,130554
4434,2275015,130582
4435,2275207,130586
4436,2276889,130666
4437,2277118,130670
4438,2278039,130688
4439,2278821,130751
4440,2279017,130755
4441,2279845,130780
4442,2281143,130824
4443,2281412,130863
4444,2281584,130869
4445,2281736,130878
4446,2282457,130894
4447,2283021,130911
4448,2283777,130955
4449,2283969,130958
4450,2284191,130963
4451,2284353,130966
4452,2285295,130982
4453,2285636,131001
4454,2285793,131002
4455,2286119,131006
4456,2287051,131058
4457,2287173,131059
4458,2287354,131063
4459,2287562,131071
4460,2287833,131084
4461,2288374,131093
4462,2288512,131098
4463,2288706,131104
4464,2288936,131111
4465,2289895,131122
4466,2290047,131122
4467,2290381,131126
4468,2291022,131127
4469,2291560,131143
4470,2291833,131145
4471,2292108,131152
4472,2292446,131170
4473,2293351,131280
4474,2293785,131286
4475,2294071,131296
4476,2294342,131300
4477,2294535,131305
4478,2294766,131316
4479,2295173,131329
4480,2295353,131350
4481,2295510,131352
4482,2296054,131359
4483,2296304,131367
4484,2297103,131394
